,key,max_ADHD,max_PTSD,max_anxiety,max_bipolar,max_depression,max_mental hospital,max_psychiatrists near me,max_psychologist near me,max_therapist near me,mean_ADHD,mean_PTSD,mean_anxiety,mean_bipolar,mean_depression,mean_mental hospital,mean_psychiatrists near me,mean_psychologist near me,mean_therapist near me,median_ADHD,median_PTSD,median_anxiety,median_bipolar,median_depression,median_mental hospital,median_psychiatrists near me,median_psychologist near me,median_therapist near me,min_ADHD,min_PTSD,min_anxiety,min_bipolar,min_depression,min_mental hospital,min_psychiatrists near me,min_psychologist near me,min_therapist near me
330,US-NC_2019,32.0,17.0,90.0,25.0,93.0,38.0,5.0,14.0,66.0,26.0,14.666666666666666,80.0,21.416666666666668,70.91666666666667,34.75,2.25,12.166666666666666,53.166666666666664,26.0,14.5,80.0,20.5,69.5,35.0,3.0,12.0,55.0,23.0,13.0,72.0,19.0,57.0,30.0,0.0,10.0,40.0
331,US-NC_2020,31.0,18.0,95.0,23.0,92.0,47.0,4.0,17.0,78.0,25.916666666666668,14.583333333333334,83.08333333333333,20.583333333333332,66.58333333333333,35.166666666666664,1.1666666666666667,12.0,58.666666666666664,26.0,14.0,83.5,20.0,64.5,35.0,0.0,12.0,61.0,21.0,13.0,74.0,18.0,51.0,28.0,0.0,4.0,29.0
332,US-NC_2021,44.0,15.0,91.0,22.0,67.0,44.0,5.0,18.0,100.0,37.666666666666664,14.166666666666666,84.25,19.75,57.916666666666664,39.75,0.6666666666666666,14.833333333333334,87.83333333333333,36.0,14.0,85.0,20.0,56.0,39.5,0.0,15.5,88.5,29.0,12.0,78.0,17.0,50.0,35.0,0.0,10.0,71.0
333,US-NC_2022,51.0,18.0,99.0,27.0,89.0,64.0,3.0,19.0,94.0,47.083333333333336,15.75,90.75,22.833333333333332,67.5,46.75,0.25,13.25,76.66666666666667,47.0,16.0,90.0,22.5,67.0,45.0,0.0,13.5,77.5,43.0,13.0,80.0,20.0,52.0,39.0,0.0,9.0,60.0
334,US-NC_2023,62.0,18.0,100.0,25.0,84.0,51.0,0.0,14.0,81.0,54.25,15.333333333333334,90.41666666666667,22.666666666666668,64.66666666666667,46.25,0.0,10.75,73.16666666666667,55.0,15.0,90.0,22.0,63.0,45.0,0.0,10.0,77.0,48.0,13.0,80.0,20.0,47.0,43.0,0.0,6.0,54.0
335,US-NC_2024,62.0,16.0,94.0,24.0,76.0,50.0,1.0,10.0,70.0,56.27272727272727,14.272727272727273,88.27272727272727,21.545454545454547,58.18181818181818,46.0,0.09090909090909091,8.0,63.18181818181818,56.0,14.0,90.0,21.0,58.0,47.0,0.0,8.0,64.0,49.0,12.0,78.0,20.0,44.0,42.0,0.0,6.0,59.0
336,US-ND_2013,27.0,14.0,62.0,22.0,72.0,0.0,0.0,0.0,0.0,21.0,8.416666666666666,49.666666666666664,17.0,55.666666666666664,0.0,0.0,0.0,0.0,24.5,9.5,51.5,17.0,56.5,0.0,0.0,0.0,0.0,11.0,0.0,34.0,13.0,41.0,0.0,0.0,0.0,0.0
337,US-ND_2014,28.0,12.0,65.0,26.0,81.0,0.0,82.0,0.0,0.0,19.25,7.916666666666667,55.5,18.333333333333332,65.66666666666667,0.0,6.833333333333333,0.0,0.0,20.0,8.0,55.5,18.5,67.5,0.0,0.0,0.0,0.0,8.0,0.0,45.0,11.0,47.0,0.0,0.0,0.0,0.0
338,US-ND_2015,26.0,16.0,75.0,21.0,89.0,81.0,0.0,0.0,0.0,18.5,11.333333333333334,63.166666666666664,17.416666666666668,70.41666666666667,11.916666666666666,0.0,0.0,0.0,18.5,11.5,62.0,17.0,72.5,0.0,0.0,0.0,0.0,10.0,6.0,50.0,15.0,50.0,0.0,0.0,0.0,0.0
339,US-ND_2016,26.0,15.0,79.0,21.0,81.0,0.0,0.0,0.0,0.0,20.25,11.666666666666666,69.58333333333333,16.333333333333332,65.75,0.0,0.0,0.0,0.0,19.5,13.0,69.0,16.5,69.0,0.0,0.0,0.0,0.0,16.0,6.0,61.0,13.0,44.0,0.0,0.0,0.0,0.0
340,US-ND_2017,23.0,25.0,94.0,22.0,84.0,0.0,0.0,0.0,0.0,19.5,12.0,76.33333333333333,17.083333333333332,66.33333333333333,0.0,0.0,0.0,0.0,21.0,11.5,76.5,16.5,68.5,0.0,0.0,0.0,0.0,14.0,7.0,67.0,12.0,50.0,0.0,0.0,0.0,0.0
341,US-ND_2018,24.0,16.0,88.0,23.0,79.0,46.0,0.0,0.0,0.0,19.416666666666668,12.166666666666666,79.58333333333333,18.333333333333332,65.91666666666667,3.8333333333333335,0.0,0.0,0.0,20.0,12.5,81.0,18.5,71.0,0.0,0.0,0.0,0.0,13.0,6.0,66.0,14.0,49.0,0.0,0.0,0.0,0.0
342,US-ND_2019,28.0,19.0,89.0,24.0,81.0,62.0,0.0,0.0,39.0,22.75,12.916666666666666,79.91666666666667,17.25,67.5,12.666666666666666,0.0,0.0,3.25,22.5,12.5,78.0,17.0,69.0,0.0,0.0,0.0,0.0,15.0,9.0,71.0,13.0,49.0,0.0,0.0,0.0,0.0
343,US-ND_2020,34.0,16.0,90.0,22.0,92.0,64.0,0.0,44.0,59.0,24.666666666666668,12.75,81.75,18.333333333333332,65.83333333333333,5.333333333333333,0.0,3.6666666666666665,19.083333333333332,23.0,13.0,81.0,19.0,67.0,0.0,0.0,0.0,0.0,19.0,9.0,73.0,15.0,47.0,0.0,0.0,0.0,0.0
344,US-ND_2021,48.0,19.0,99.0,21.0,68.0,56.0,0.0,0.0,100.0,37.916666666666664,14.25,85.58333333333333,16.583333333333332,58.583333333333336,8.25,0.0,0.0,33.333333333333336,37.0,14.0,86.5,16.0,62.5,0.0,0.0,0.0,42.5,34.0,10.0,74.0,12.0,44.0,0.0,0.0,0.0,0.0
345,US-ND_2022,52.0,19.0,100.0,23.0,77.0,53.0,0.0,0.0,56.0,45.333333333333336,14.416666666666666,84.5,19.166666666666668,61.5,4.416666666666667,0.0,0.0,26.833333333333332,44.5,14.5,83.0,19.0,63.5,0.0,0.0,0.0,39.0,36.0,10.0,72.0,13.0,45.0,0.0,0.0,0.0,0.0
346,US-ND_2023,64.0,19.0,96.0,26.0,73.0,58.0,0.0,0.0,64.0,54.0,15.333333333333334,81.66666666666667,19.916666666666668,56.666666666666664,32.333333333333336,0.0,0.0,14.916666666666666,54.5,15.0,80.5,20.0,57.0,41.5,0.0,0.0,0.0,46.0,13.0,72.0,16.0,44.0,0.0,0.0,0.0,0.0
347,US-ND_2024,66.0,15.0,92.0,24.0,60.0,56.0,0.0,0.0,46.0,52.45454545454545,12.636363636363637,81.18181818181819,19.181818181818183,51.0,36.81818181818182,0.0,0.0,7.090909090909091,50.0,13.0,79.0,19.0,51.0,43.0,0.0,0.0,0.0,46.0,10.0,72.0,15.0,39.0,0.0,0.0,0.0,0.0
348,US-NE_2013,31.0,12.0,60.0,31.0,81.0,67.0,0.0,0.0,0.0,23.416666666666668,9.416666666666666,52.0,22.833333333333332,64.41666666666667,17.0,0.0,0.0,0.0,23.0,10.0,51.5,22.0,66.5,0.0,0.0,0.0,0.0,17.0,6.0,45.0,17.0,47.0,0.0,0.0,0.0,0.0
349,US-NE_2014,30.0,15.0,65.0,26.0,78.0,55.0,33.0,0.0,0.0,23.666666666666668,11.666666666666666,56.916666666666664,23.0,69.33333333333333,35.333333333333336,2.75,0.0,0.0,22.0,11.5,56.0,23.0,70.5,44.5,0.0,0.0,0.0,19.0,8.0,49.0,20.0,54.0,0.0,0.0,0.0,0.0
350,US-NE_2015,28.0,17.0,69.0,25.0,90.0,43.0,0.0,0.0,0.0,22.583333333333332,12.0,65.25,22.5,74.25,24.583333333333332,0.0,0.0,0.0,22.0,12.0,66.5,23.0,79.0,32.0,0.0,0.0,0.0,17.0,8.0,59.0,19.0,58.0,0.0,0.0,0.0,0.0
351,US-NE_2016,26.0,16.0,75.0,26.0,87.0,51.0,0.0,0.0,0.0,21.416666666666668,12.916666666666666,69.33333333333333,21.666666666666668,73.33333333333333,33.666666666666664,0.0,0.0,0.0,21.5,13.0,69.0,22.5,78.5,36.0,0.0,0.0,0.0,16.0,9.0,64.0,17.0,55.0,0.0,0.0,0.0,0.0
352,US-NE_2017,32.0,17.0,82.0,26.0,88.0,57.0,0.0,0.0,21.0,24.083333333333332,13.666666666666666,76.41666666666667,21.416666666666668,73.66666666666667,34.916666666666664,0.0,0.0,1.75,24.0,14.0,77.5,21.0,74.5,37.0,0.0,0.0,0.0,19.0,11.0,67.0,19.0,56.0,0.0,0.0,0.0,0.0
353,US-NE_2018,28.0,18.0,91.0,28.0,90.0,47.0,0.0,0.0,29.0,23.333333333333332,14.833333333333334,84.0,23.166666666666668,78.08333333333333,33.833333333333336,0.0,0.0,8.75,23.0,15.0,85.5,22.5,82.0,36.5,0.0,0.0,0.0,19.0,11.0,72.0,20.0,61.0,0.0,0.0,0.0,0.0
354,US-NE_2019,35.0,18.0,92.0,27.0,97.0,52.0,0.0,0.0,56.0,25.666666666666668,14.666666666666666,87.08333333333333,22.833333333333332,78.66666666666667,35.166666666666664,0.0,0.0,37.75,24.0,15.0,87.5,22.5,82.0,37.0,0.0,0.0,40.0,20.0,12.0,82.0,19.0,59.0,0.0,0.0,0.0,0.0
355,US-NE_2020,37.0,19.0,96.0,27.0,91.0,61.0,0.0,0.0,75.0,27.666666666666668,14.166666666666666,88.91666666666667,21.416666666666668,71.58333333333333,39.166666666666664,0.0,0.0,40.166666666666664,26.5,13.5,88.5,20.0,69.0,38.5,0.0,0.0,32.5,20.0,10.0,79.0,18.0,56.0,23.0,0.0,0.0,26.0
356,US-NE_2021,47.0,15.0,93.0,25.0,74.0,60.0,0.0,31.0,100.0,40.75,13.333333333333334,87.41666666666667,21.0,60.916666666666664,42.416666666666664,0.0,9.166666666666666,72.25,41.0,13.5,87.5,20.5,61.5,43.0,0.0,0.0,72.0,33.0,10.0,78.0,18.0,52.0,29.0,0.0,0.0,48.0
357,US-NE_2022,56.0,21.0,100.0,30.0,79.0,71.0,0.0,31.0,74.0,51.583333333333336,15.5,90.0,24.666666666666668,64.91666666666667,50.666666666666664,0.0,6.0,59.583333333333336,53.0,15.5,90.0,24.5,64.0,52.0,0.0,0.0,61.0,46.0,12.0,82.0,20.0,53.0,35.0,0.0,0.0,44.0
358,US-NE_2023,66.0,18.0,99.0,29.0,76.0,75.0,0.0,0.0,84.0,59.333333333333336,15.0,90.41666666666667,23.416666666666668,62.416666666666664,51.583333333333336,0.0,0.0,61.333333333333336,58.5,15.0,90.0,22.5,63.5,50.0,0.0,0.0,59.0,54.0,13.0,75.0,20.0,46.0,31.0,0.0,0.0,47.0
359,US-NE_2024,66.0,15.0,94.0,27.0,71.0,57.0,0.0,22.0,70.0,57.81818181818182,13.545454545454545,84.81818181818181,21.90909090909091,58.09090909090909,47.54545454545455,0.0,2.272727272727273,50.81818181818182,56.0,13.0,84.0,21.0,61.0,45.0,0.0,0.0,52.0,52.0,12.0,74.0,18.0,44.0,35.0,0.0,0.0,34.0
360,US-NH_2013,26.0,14.0,62.0,27.0,71.0,72.0,0.0,0.0,0.0,22.583333333333332,11.333333333333334,55.0,21.666666666666668,59.416666666666664,33.833333333333336,0.0,0.0,0.0,23.5,11.0,55.5,21.0,62.5,36.5,0.0,0.0,0.0,17.0,9.0,49.0,18.0,43.0,0.0,0.0,0.0,0.0
361,US-NH_2014,27.0,15.0,66.0,28.0,77.0,63.0,0.0,0.0,0.0,21.166666666666668,12.0,58.166666666666664,22.083333333333332,65.5,39.0,0.0,0.0,0.0,20.5,12.5,57.0,22.0,66.0,42.5,0.0,0.0,0.0,17.0,6.0,51.0,17.0,47.0,0.0,0.0,0.0,0.0
362,US-NH_2015,28.0,20.0,73.0,27.0,83.0,79.0,0.0,0.0,0.0,21.916666666666668,15.5,65.08333333333333,20.083333333333332,68.25,41.666666666666664,0.0,0.0,0.0,21.5,15.0,64.0,19.0,67.5,48.0,0.0,0.0,0.0,17.0,12.0,60.0,15.0,49.0,0.0,0.0,0.0,0.0
363,US-NH_2016,28.0,19.0,75.0,24.0,80.0,63.0,0.0,0.0,0.0,22.5,14.0,68.66666666666667,20.75,65.0,38.416666666666664,0.0,0.0,0.0,24.0,13.0,68.5,21.5,65.5,43.0,0.0,0.0,0.0,16.0,9.0,64.0,16.0,47.0,0.0,0.0,0.0,0.0
364,US-NH_2017,28.0,19.0,83.0,24.0,74.0,59.0,27.0,0.0,31.0,22.583333333333332,14.416666666666666,75.08333333333333,20.333333333333332,64.58333333333333,39.833333333333336,2.25,0.0,4.666666666666667,23.5,14.5,75.0,20.0,67.0,41.5,0.0,0.0,0.0,15.0,10.0,71.0,16.0,54.0,0.0,0.0,0.0,0.0
365,US-NH_2018,31.0,17.0,88.0,27.0,81.0,46.0,0.0,0.0,59.0,24.083333333333332,14.0,81.58333333333333,22.416666666666668,67.91666666666667,41.083333333333336,0.0,0.0,32.833333333333336,23.5,14.0,82.0,22.0,69.0,42.0,0.0,0.0,33.5,20.0,9.0,74.0,17.0,54.0,30.0,0.0,0.0,0.0
366,US-NH_2019,31.0,19.0,89.0,26.0,80.0,68.0,33.0,28.0,67.0,24.75,15.333333333333334,83.75,21.25,65.25,46.25,2.75,2.3333333333333335,45.0,25.5,15.5,86.0,21.5,68.5,45.5,0.0,0.0,44.0,19.0,11.0,71.0,17.0,49.0,25.0,0.0,0.0,32.0
367,US-NH_2020,30.0,18.0,90.0,23.0,80.0,57.0,0.0,21.0,71.0,24.833333333333332,13.916666666666666,82.16666666666667,20.583333333333332,62.5,43.166666666666664,0.0,3.3333333333333335,50.916666666666664,25.0,14.0,83.0,21.0,61.5,41.5,0.0,0.0,54.5,20.0,12.0,70.0,16.0,52.0,32.0,0.0,0.0,22.0
368,US-NH_2021,44.0,18.0,96.0,22.0,67.0,70.0,0.0,25.0,100.0,38.25,14.0,87.16666666666667,19.5,55.666666666666664,46.0,0.0,4.0,65.66666666666667,38.0,14.0,87.5,20.0,54.5,46.5,0.0,0.0,65.0,34.0,11.0,80.0,16.0,46.0,30.0,0.0,0.0,40.0
369,US-NH_2022,53.0,16.0,100.0,25.0,64.0,62.0,0.0,0.0,78.0,44.5,14.5,84.66666666666667,21.666666666666668,55.916666666666664,47.916666666666664,0.0,0.0,59.916666666666664,45.0,15.0,85.0,21.0,56.5,47.5,0.0,0.0,58.5,35.0,12.0,71.0,18.0,46.0,30.0,0.0,0.0,43.0
370,US-NH_2023,62.0,15.0,100.0,25.0,65.0,60.0,0.0,18.0,68.0,53.833333333333336,13.666666666666666,84.83333333333333,20.416666666666668,51.416666666666664,47.75,0.0,2.9166666666666665,48.583333333333336,53.0,14.0,84.0,20.0,52.5,47.0,0.0,0.0,51.5,48.0,11.0,75.0,18.0,38.0,37.0,0.0,0.0,0.0
371,US-NH_2024,67.0,16.0,87.0,22.0,58.0,59.0,0.0,22.0,65.0,56.36363636363637,13.454545454545455,80.63636363636364,19.818181818181817,48.27272727272727,43.81818181818182,0.0,2.272727272727273,57.81818181818182,57.0,14.0,80.0,20.0,49.0,43.0,0.0,0.0,58.0,45.0,9.0,76.0,17.0,38.0,34.0,0.0,0.0,48.0
372,US-NJ_2013,25.0,10.0,59.0,28.0,77.0,32.0,0.0,0.0,0.0,21.416666666666668,8.083333333333334,56.083333333333336,22.833333333333332,64.83333333333333,27.75,0.0,0.0,0.0,22.0,8.0,56.0,22.0,65.5,28.5,0.0,0.0,0.0,16.0,6.0,53.0,20.0,49.0,21.0,0.0,0.0,0.0
373,US-NJ_2014,25.0,11.0,63.0,27.0,78.0,35.0,0.0,5.0,0.0,21.333333333333332,8.666666666666666,58.916666666666664,23.083333333333332,68.83333333333333,28.666666666666668,0.0,0.4166666666666667,0.0,21.0,8.5,59.0,23.0,71.0,27.5,0.0,0.0,0.0,17.0,7.0,54.0,20.0,49.0,22.0,0.0,0.0,0.0
374,US-NJ_2015,25.0,13.0,68.0,25.0,87.0,38.0,7.0,7.0,7.0,21.0,10.583333333333334,63.916666666666664,21.25,72.0,29.0,1.0,1.5,2.9166666666666665,21.5,10.5,64.5,21.0,74.0,29.0,0.0,0.0,2.5,16.0,7.0,59.0,17.0,55.0,24.0,0.0,0.0,0.0
375,US-NJ_2016,26.0,14.0,84.0,29.0,79.0,35.0,8.0,11.0,14.0,22.083333333333332,11.166666666666666,69.91666666666667,22.666666666666668,67.5,29.583333333333332,2.4166666666666665,7.583333333333333,11.083333333333334,22.5,11.0,67.5,22.0,71.0,29.0,2.0,8.0,11.0,16.0,9.0,66.0,18.0,51.0,25.0,0.0,5.0,7.0
376,US-NJ_2017,29.0,14.0,80.0,24.0,76.0,33.0,5.0,14.0,28.0,23.25,11.666666666666666,72.75,21.166666666666668,69.25,28.583333333333332,1.4166666666666667,11.833333333333334,21.75,23.5,11.5,72.0,21.5,73.5,29.0,0.0,12.5,22.0,17.0,9.0,67.0,18.0,56.0,25.0,0.0,8.0,16.0
377,US-NJ_2018,26.0,14.0,85.0,30.0,80.0,32.0,6.0,28.0,52.0,23.166666666666668,11.666666666666666,78.16666666666667,23.25,70.5,27.333333333333332,3.4166666666666665,18.75,37.416666666666664,23.5,12.0,78.5,23.0,72.0,26.5,4.0,18.0,37.0,18.0,10.0,71.0,19.0,56.0,23.0,0.0,14.0,27.0
378,US-NJ_2019,30.0,16.0,91.0,24.0,85.0,34.0,7.0,27.0,69.0,25.25,12.833333333333334,82.5,21.25,70.33333333333333,29.0,5.166666666666667,23.5,58.166666666666664,25.5,12.5,81.5,21.5,71.0,28.0,5.0,23.0,59.5,21.0,11.0,75.0,18.0,52.0,25.0,4.0,20.0,45.0
379,US-NJ_2020,31.0,16.0,93.0,26.0,85.0,37.0,7.0,27.0,77.0,25.916666666666668,13.166666666666666,87.75,20.75,66.58333333333333,28.083333333333332,4.333333333333333,19.666666666666668,56.916666666666664,26.0,12.5,87.5,20.0,61.5,27.5,5.0,20.0,63.0,21.0,11.0,80.0,18.0,54.0,25.0,0.0,7.0,19.0
380,US-NJ_2021,38.0,13.0,95.0,22.0,64.0,33.0,7.0,29.0,100.0,33.5,12.083333333333334,83.41666666666667,19.333333333333332,57.0,29.666666666666668,4.5,25.166666666666668,88.83333333333333,34.0,12.0,84.0,19.0,57.5,30.5,4.5,25.5,89.5,28.0,11.0,74.0,17.0,46.0,26.0,0.0,20.0,73.0
381,US-NJ_2022,52.0,15.0,100.0,26.0,72.0,44.0,6.0,24.0,87.0,44.75,13.0,90.83333333333333,22.833333333333332,61.333333333333336,34.166666666666664,3.6666666666666665,20.5,74.33333333333333,44.0,13.0,90.0,23.0,63.0,34.0,4.0,20.0,73.5,41.0,11.0,82.0,20.0,46.0,29.0,0.0,15.0,67.0
382,US-NJ_2023,56.0,14.0,97.0,24.0,75.0,41.0,5.0,24.0,82.0,52.083333333333336,12.083333333333334,85.33333333333333,21.416666666666668,60.0,34.083333333333336,2.3333333333333335,17.583333333333332,72.91666666666667,52.5,12.0,85.5,21.0,60.5,32.5,3.0,17.5,74.5,46.0,11.0,73.0,19.0,47.0,31.0,0.0,12.0,57.0
383,US-NJ_2024,60.0,13.0,89.0,23.0,63.0,39.0,4.0,16.0,70.0,53.72727272727273,11.727272727272727,85.18181818181819,20.181818181818183,54.45454545454545,33.63636363636363,1.3636363636363635,12.909090909090908,62.54545454545455,54.0,12.0,87.0,20.0,54.0,34.0,0.0,13.0,63.0,47.0,10.0,78.0,18.0,44.0,28.0,0.0,10.0,55.0
384,US-NM_2013,28.0,20.0,59.0,26.0,90.0,50.0,0.0,0.0,0.0,22.5,17.0,54.583333333333336,23.25,71.58333333333333,7.333333333333333,0.0,0.0,0.0,23.0,16.5,54.5,24.0,71.5,0.0,0.0,0.0,0.0,16.0,13.0,49.0,17.0,51.0,0.0,0.0,0.0,0.0
385,US-NM_2014,28.0,22.0,73.0,27.0,87.0,92.0,0.0,0.0,0.0,20.583333333333332,18.583333333333332,60.166666666666664,23.5,73.41666666666667,33.916666666666664,0.0,0.0,0.0,20.0,18.5,57.5,24.5,75.5,37.5,0.0,0.0,0.0,16.0,16.0,55.0,20.0,55.0,0.0,0.0,0.0,0.0
386,US-NM_2015,30.0,25.0,80.0,29.0,96.0,66.0,0.0,0.0,0.0,20.25,19.833333333333332,67.58333333333333,22.5,77.41666666666667,38.833333333333336,0.0,0.0,0.0,19.5,19.5,67.5,22.5,80.0,47.5,0.0,0.0,0.0,14.0,15.0,59.0,17.0,59.0,0.0,0.0,0.0,0.0
387,US-NM_2016,23.0,26.0,87.0,30.0,91.0,56.0,0.0,0.0,0.0,19.0,21.5,73.75,24.333333333333332,75.08333333333333,33.75,0.0,0.0,0.0,19.5,21.0,71.5,24.5,78.0,40.0,0.0,0.0,0.0,15.0,18.0,65.0,18.0,55.0,0.0,0.0,0.0,0.0
388,US-NM_2017,27.0,26.0,86.0,28.0,89.0,59.0,0.0,27.0,0.0,22.0,20.916666666666668,79.91666666666667,22.5,76.91666666666667,33.333333333333336,0.0,2.25,0.0,22.5,20.0,78.5,22.5,78.0,38.0,0.0,0.0,0.0,16.0,18.0,75.0,18.0,61.0,0.0,0.0,0.0,0.0
389,US-NM_2018,22.0,22.0,96.0,30.0,91.0,42.0,0.0,25.0,38.0,19.333333333333332,19.916666666666668,84.66666666666667,23.75,76.33333333333333,32.166666666666664,0.0,2.0833333333333335,21.083333333333332,20.5,21.0,82.5,23.0,77.5,37.0,0.0,0.0,24.5,15.0,17.0,76.0,20.0,65.0,0.0,0.0,0.0,0.0
390,US-NM_2019,26.0,24.0,96.0,25.0,89.0,53.0,0.0,21.0,56.0,21.583333333333332,20.416666666666668,83.83333333333333,21.916666666666668,74.16666666666667,40.333333333333336,0.0,3.4166666666666665,40.583333333333336,21.0,20.0,83.5,21.5,72.5,40.5,0.0,0.0,42.5,18.0,17.0,72.0,19.0,63.0,32.0,0.0,0.0,22.0
391,US-NM_2020,30.0,24.0,92.0,28.0,89.0,49.0,0.0,0.0,53.0,24.083333333333332,18.083333333333332,85.75,21.666666666666668,72.33333333333333,37.5,0.0,0.0,41.083333333333336,23.5,18.5,85.5,21.0,71.0,37.0,0.0,0.0,44.5,19.0,15.0,78.0,19.0,60.0,28.0,0.0,0.0,21.0
392,US-NM_2021,41.0,20.0,95.0,27.0,77.0,64.0,0.0,19.0,100.0,35.416666666666664,17.833333333333332,91.0,21.083333333333332,63.25,44.666666666666664,0.0,1.5833333333333333,73.41666666666667,35.5,18.0,91.5,21.0,64.0,41.5,0.0,0.0,72.5,27.0,15.0,84.0,17.0,50.0,27.0,0.0,0.0,48.0
393,US-NM_2022,50.0,20.0,98.0,29.0,82.0,59.0,27.0,19.0,72.0,43.5,18.583333333333332,91.83333333333333,24.416666666666668,67.91666666666667,53.5,2.25,1.5833333333333333,55.916666666666664,43.5,18.5,92.5,24.5,66.5,55.0,0.0,0.0,52.0,38.0,17.0,86.0,20.0,59.0,42.0,0.0,0.0,43.0
394,US-NM_2023,56.0,23.0,96.0,26.0,81.0,61.0,0.0,33.0,81.0,51.5,18.25,92.58333333333333,23.833333333333332,65.83333333333333,46.166666666666664,0.0,2.75,55.25,51.0,17.0,92.5,24.0,65.5,48.0,0.0,0.0,53.0,47.0,16.0,87.0,21.0,55.0,30.0,0.0,0.0,44.0
395,US-NM_2024,61.0,20.0,100.0,26.0,74.0,68.0,0.0,2.0,51.0,51.81818181818182,17.636363636363637,89.72727272727273,22.90909090909091,60.63636363636363,49.81818181818182,0.0,0.18181818181818182,39.36363636363637,52.0,18.0,92.0,23.0,60.0,48.0,0.0,0.0,41.0,46.0,12.0,79.0,19.0,49.0,35.0,0.0,0.0,12.0
396,US-NV_2013,24.0,13.0,60.0,26.0,79.0,57.0,0.0,0.0,0.0,18.333333333333332,9.833333333333334,53.0,21.916666666666668,60.333333333333336,38.166666666666664,0.0,0.0,0.0,17.5,9.5,53.5,21.0,58.5,37.0,0.0,0.0,0.0,15.0,7.0,44.0,19.0,50.0,24.0,0.0,0.0,0.0
397,US-NV_2014,22.0,16.0,61.0,25.0,74.0,62.0,0.0,0.0,0.0,19.5,11.416666666666666,56.666666666666664,22.166666666666668,64.66666666666667,46.25,0.0,0.0,0.0,20.0,11.5,57.0,22.0,67.0,48.5,0.0,0.0,0.0,15.0,8.0,51.0,18.0,52.0,30.0,0.0,0.0,0.0
398,US-NV_2015,20.0,17.0,68.0,27.0,76.0,79.0,0.0,0.0,0.0,17.416666666666668,13.333333333333334,64.0,23.166666666666668,67.58333333333333,50.75,0.0,0.0,0.0,17.5,13.0,64.0,23.0,67.5,50.0,0.0,0.0,0.0,14.0,12.0,60.0,18.0,60.0,33.0,0.0,0.0,0.0
399,US-NV_2016,21.0,19.0,76.0,28.0,83.0,53.0,0.0,0.0,0.0,17.5,13.416666666666666,67.41666666666667,21.833333333333332,65.91666666666667,46.166666666666664,0.0,0.0,0.0,17.5,13.0,66.0,21.0,65.5,46.5,0.0,0.0,0.0,13.0,12.0,62.0,17.0,50.0,40.0,0.0,0.0,0.0
400,US-NV_2017,28.0,18.0,79.0,23.0,81.0,65.0,0.0,0.0,18.0,20.583333333333332,14.166666666666666,74.5,20.0,70.16666666666667,50.583333333333336,0.0,0.0,7.833333333333333,20.5,14.0,76.0,20.0,71.0,51.5,0.0,0.0,7.0,16.0,12.0,69.0,18.0,60.0,41.0,0.0,0.0,0.0
401,US-NV_2018,25.0,18.0,91.0,28.0,84.0,59.0,0.0,23.0,40.0,20.833333333333332,14.75,84.58333333333333,22.75,74.41666666666667,51.75,0.0,3.5,20.583333333333332,21.5,14.5,85.0,23.0,75.0,52.5,0.0,0.0,21.0,17.0,12.0,79.0,18.0,65.0,36.0,0.0,0.0,0.0
402,US-NV_2019,29.0,20.0,92.0,25.0,91.0,59.0,0.0,16.0,52.0,23.416666666666668,16.416666666666668,86.16666666666667,21.166666666666668,73.0,46.5,0.0,2.5833333333333335,38.75,23.0,17.0,87.0,21.0,72.5,46.5,0.0,0.0,39.5,20.0,14.0,77.0,18.0,62.0,32.0,0.0,0.0,20.0
403,US-NV_2020,31.0,19.0,98.0,27.0,95.0,64.0,0.0,18.0,59.0,26.5,16.5,91.75,22.75,72.83333333333333,53.75,0.0,7.916666666666667,42.833333333333336,26.5,16.5,92.5,22.5,72.5,53.0,0.0,11.5,43.0,22.0,15.0,83.0,20.0,60.0,46.0,0.0,0.0,21.0
404,US-NV_2021,44.0,18.0,99.0,26.0,74.0,61.0,0.0,24.0,100.0,37.75,15.5,91.91666666666667,21.75,61.5,52.75,0.0,12.333333333333334,75.0,38.0,16.0,92.0,21.5,61.5,52.5,0.0,15.0,77.5,32.0,12.0,83.0,19.0,52.0,45.0,0.0,0.0,43.0
405,US-NV_2022,51.0,19.0,98.0,26.0,77.0,76.0,0.0,17.0,68.0,46.75,16.0,91.0,23.916666666666668,64.08333333333333,64.25,0.0,7.5,58.333333333333336,48.0,16.0,90.5,24.0,63.0,65.5,0.0,7.0,58.5,40.0,13.0,83.0,20.0,54.0,47.0,0.0,0.0,45.0
406,US-NV_2023,59.0,17.0,100.0,26.0,78.0,74.0,0.0,14.0,75.0,53.833333333333336,15.666666666666666,86.83333333333333,23.0,60.416666666666664,62.416666666666664,0.0,5.5,56.25,55.0,16.0,86.0,23.0,56.5,62.5,0.0,0.0,56.5,47.0,13.0,78.0,21.0,50.0,53.0,0.0,0.0,40.0
407,US-NV_2024,60.0,18.0,94.0,23.0,67.0,68.0,0.0,12.0,59.0,53.09090909090909,15.454545454545455,87.45454545454545,21.272727272727273,54.72727272727273,56.72727272727273,0.0,1.7272727272727273,48.18181818181818,53.0,16.0,88.0,22.0,55.0,56.0,0.0,0.0,47.0,46.0,13.0,78.0,18.0,44.0,45.0,0.0,0.0,40.0
